original_name,refactored_name,type,full_name,namespace,package,toolkit
Handle_StepRepr_NextAssemblyUsageOccurrence,,Class,Handle_StepRepr_NextAssemblyUsageOccurrence,,Handle,Unknown
Handle_StepRepr_ParallelOffset,,Class,Handle_StepRepr_ParallelOffset,,Handle,Unknown
Handle_StepRepr_ParametricRepresentationContext,,Class,Handle_StepRepr_ParametricRepresentationContext,,Handle,Unknown
Handle_StepRepr_PerpendicularTo,,Class,Handle_StepRepr_PerpendicularTo,,Handle,Unknown
Handle_StepRepr_ProductConcept,,Class,Handle_StepRepr_ProductConcept,,Handle,Unknown
Handle_StepRepr_ProductDefinitionShape,,Class,Handle_StepRepr_ProductDefinitionShape,,Handle,Unknown
Handle_StepRepr_ProductDefinitionUsage,,Class,Handle_StepRepr_ProductDefinitionUsage,,Handle,Unknown
Handle_StepRepr_PromissoryUsageOccurrence,,Class,Handle_StepRepr_PromissoryUsageOccurrence,,Handle,Unknown
Handle_StepRepr_PropertyDefinition,,Class,Handle_StepRepr_PropertyDefinition,,Handle,Unknown
Handle_StepRepr_PropertyDefinitionRelationship,,Class,Handle_StepRepr_PropertyDefinitionRelationship,,Handle,Unknown
Handle_StepRepr_PropertyDefinitionRepresentation,,Class,Handle_StepRepr_PropertyDefinitionRepresentation,,Handle,Unknown
Handle_StepRepr_QuantifiedAssemblyComponentUsage,,Class,Handle_StepRepr_QuantifiedAssemblyComponentUsage,,Handle,Unknown
Handle_StepRepr_RealRepresentationItem,,Class,Handle_StepRepr_RealRepresentationItem,,Handle,Unknown
Handle_StepRepr_ReprItemAndLengthMeasureWithUnit,,Class,Handle_StepRepr_ReprItemAndLengthMeasureWithUnit,,Handle,Unknown
Handle_StepRepr_ReprItemAndLengthMeasureWithUnitAndQRI,,Class,Handle_StepRepr_ReprItemAndLengthMeasureWithUnitAndQRI,,Handle,Unknown
Handle_StepRepr_ReprItemAndMeasureWithUnit,,Class,Handle_StepRepr_ReprItemAndMeasureWithUnit,,Handle,Unknown
Handle_StepRepr_ReprItemAndMeasureWithUnitAndQRI,,Class,Handle_StepRepr_ReprItemAndMeasureWithUnitAndQRI,,Handle,Unknown
Handle_StepRepr_ReprItemAndPlaneAngleMeasureWithUnit,,Class,Handle_StepRepr_ReprItemAndPlaneAngleMeasureWithUnit,,Handle,Unknown
Handle_StepRepr_ReprItemAndPlaneAngleMeasureWithUnitAndQRI,,Class,Handle_StepRepr_ReprItemAndPlaneAngleMeasureWithUnitAndQRI,,Handle,Unknown
Handle_StepRepr_Representation,,Class,Handle_StepRepr_Representation,,Handle,Unknown
Handle_StepRepr_RepresentationContext,,Class,Handle_StepRepr_RepresentationContext,,Handle,Unknown
Handle_StepRepr_RepresentationContextReference,,Class,Handle_StepRepr_RepresentationContextReference,,Handle,Unknown
Handle_StepRepr_RepresentationItem,,Class,Handle_StepRepr_RepresentationItem,,Handle,Unknown
Handle_StepRepr_RepresentationMap,,Class,Handle_StepRepr_RepresentationMap,,Handle,Unknown
Handle_StepRepr_RepresentationReference,,Class,Handle_StepRepr_RepresentationReference,,Handle,Unknown
Handle_StepRepr_RepresentationRelationship,,Class,Handle_StepRepr_RepresentationRelationship,,Handle,Unknown
Handle_StepRepr_RepresentationRelationshipWithTransformation,,Class,Handle_StepRepr_RepresentationRelationshipWithTransformation,,Handle,Unknown
Handle_StepRepr_ShapeAspect,,Class,Handle_StepRepr_ShapeAspect,,Handle,Unknown
Handle_StepRepr_ShapeAspectDerivingRelationship,,Class,Handle_StepRepr_ShapeAspectDerivingRelationship,,Handle,Unknown
Handle_StepRepr_ShapeAspectRelationship,,Class,Handle_StepRepr_ShapeAspectRelationship,,Handle,Unknown
Handle_StepRepr_ShapeAspectTransition,,Class,Handle_StepRepr_ShapeAspectTransition,,Handle,Unknown
Handle_StepRepr_ShapeRepresentationRelationship,,Class,Handle_StepRepr_ShapeRepresentationRelationship,,Handle,Unknown
Handle_StepRepr_ShapeRepresentationRelationshipWithTransformation,,Class,Handle_StepRepr_ShapeRepresentationRelationshipWithTransformation,,Handle,Unknown
Handle_StepRepr_SpecifiedHigherUsageOccurrence,,Class,Handle_StepRepr_SpecifiedHigherUsageOccurrence,,Handle,Unknown
Handle_StepRepr_StructuralResponseProperty,,Class,Handle_StepRepr_StructuralResponseProperty,,Handle,Unknown
Handle_StepRepr_StructuralResponsePropertyDefinitionRepresentation,,Class,Handle_StepRepr_StructuralResponsePropertyDefinitionRepresentation,,Handle,Unknown
Handle_StepRepr_SuppliedPartRelationship,,Class,Handle_StepRepr_SuppliedPartRelationship,,Handle,Unknown
Handle_StepRepr_Tangent,,Class,Handle_StepRepr_Tangent,,Handle,Unknown
Handle_StepRepr_ValueRange,,Class,Handle_StepRepr_ValueRange,,Handle,Unknown
Handle_StepRepr_ValueRepresentationItem,,Class,Handle_StepRepr_ValueRepresentationItem,,Handle,Unknown
Handle_StepSelect_Activator,,Class,Handle_StepSelect_Activator,,Handle,Unknown
Handle_StepSelect_FileModifier,,Class,Handle_StepSelect_FileModifier,,Handle,Unknown
Handle_StepSelect_FloatFormat,,Class,Handle_StepSelect_FloatFormat,,Handle,Unknown
Handle_StepSelect_ModelModifier,,Class,Handle_StepSelect_ModelModifier,,Handle,Unknown
Handle_StepSelect_StepType,,Class,Handle_StepSelect_StepType,,Handle,Unknown
Handle_StepSelect_WorkLibrary,,Class,Handle_StepSelect_WorkLibrary,,Handle,Unknown
Handle_StepShape_AdvancedBrepShapeRepresentation,,Class,Handle_StepShape_AdvancedBrepShapeRepresentation,,Handle,Unknown
Handle_StepShape_AdvancedFace,,Class,Handle_StepShape_AdvancedFace,,Handle,Unknown
Handle_StepShape_AngularLocation,,Class,Handle_StepShape_AngularLocation,,Handle,Unknown
Handle_StepShape_AngularSize,,Class,Handle_StepShape_AngularSize,,Handle,Unknown
Handle_StepShape_Block,,Class,Handle_StepShape_Block,,Handle,Unknown
Handle_StepShape_BooleanResult,,Class,Handle_StepShape_BooleanResult,,Handle,Unknown
Handle_StepShape_BoxDomain,,Class,Handle_StepShape_BoxDomain,,Handle,Unknown
Handle_StepShape_BoxedHalfSpace,,Class,Handle_StepShape_BoxedHalfSpace,,Handle,Unknown
Handle_StepShape_BrepWithVoids,,Class,Handle_StepShape_BrepWithVoids,,Handle,Unknown
Handle_StepShape_ClosedShell,,Class,Handle_StepShape_ClosedShell,,Handle,Unknown
Handle_StepShape_CompoundShapeRepresentation,,Class,Handle_StepShape_CompoundShapeRepresentation,,Handle,Unknown
Handle_StepShape_ConnectedEdgeSet,,Class,Handle_StepShape_ConnectedEdgeSet,,Handle,Unknown
Handle_StepShape_ConnectedFaceSet,,Class,Handle_StepShape_ConnectedFaceSet,,Handle,Unknown
Handle_StepShape_ConnectedFaceShapeRepresentation,,Class,Handle_StepShape_ConnectedFaceShapeRepresentation,,Handle,Unknown
Handle_StepShape_ConnectedFaceSubSet,,Class,Handle_StepShape_ConnectedFaceSubSet,,Handle,Unknown
Handle_StepShape_ContextDependentShapeRepresentation,,Class,Handle_StepShape_ContextDependentShapeRepresentation,,Handle,Unknown
Handle_StepShape_CsgShapeRepresentation,,Class,Handle_StepShape_CsgShapeRepresentation,,Handle,Unknown
Handle_StepShape_CsgSolid,,Class,Handle_StepShape_CsgSolid,,Handle,Unknown
Handle_StepShape_DefinitionalRepresentationAndShapeRepresentation,,Class,Handle_StepShape_DefinitionalRepresentationAndShapeRepresentation,,Handle,Unknown
Handle_StepShape_DimensionalCharacteristicRepresentation,,Class,Handle_StepShape_DimensionalCharacteristicRepresentation,,Handle,Unknown
Handle_StepShape_DimensionalLocation,,Class,Handle_StepShape_DimensionalLocation,,Handle,Unknown
Handle_StepShape_DimensionalLocationWithPath,,Class,Handle_StepShape_DimensionalLocationWithPath,,Handle,Unknown
Handle_StepShape_DimensionalSize,,Class,Handle_StepShape_DimensionalSize,,Handle,Unknown
Handle_StepShape_DimensionalSizeWithPath,,Class,Handle_StepShape_DimensionalSizeWithPath,,Handle,Unknown
Handle_StepShape_DirectedDimensionalLocation,,Class,Handle_StepShape_DirectedDimensionalLocation,,Handle,Unknown
Handle_StepShape_Edge,,Class,Handle_StepShape_Edge,,Handle,Unknown
Handle_StepShape_EdgeBasedWireframeModel,,Class,Handle_StepShape_EdgeBasedWireframeModel,,Handle,Unknown
Handle_StepShape_EdgeBasedWireframeShapeRepresentation,,Class,Handle_StepShape_EdgeBasedWireframeShapeRepresentation,,Handle,Unknown
Handle_StepShape_EdgeCurve,,Class,Handle_StepShape_EdgeCurve,,Handle,Unknown
Handle_StepShape_EdgeLoop,,Class,Handle_StepShape_EdgeLoop,,Handle,Unknown
Handle_StepShape_ExtrudedAreaSolid,,Class,Handle_StepShape_ExtrudedAreaSolid,,Handle,Unknown
Handle_StepShape_ExtrudedFaceSolid,,Class,Handle_StepShape_ExtrudedFaceSolid,,Handle,Unknown
Handle_StepShape_Face,,Class,Handle_StepShape_Face,,Handle,Unknown
Handle_StepShape_FaceBasedSurfaceModel,,Class,Handle_StepShape_FaceBasedSurfaceModel,,Handle,Unknown
Handle_StepShape_FaceBound,,Class,Handle_StepShape_FaceBound,,Handle,Unknown
Handle_StepShape_FaceOuterBound,,Class,Handle_StepShape_FaceOuterBound,,Handle,Unknown
Handle_StepShape_FaceSurface,,Class,Handle_StepShape_FaceSurface,,Handle,Unknown
Handle_StepShape_FacetedBrep,,Class,Handle_StepShape_FacetedBrep,,Handle,Unknown
Handle_StepShape_FacetedBrepAndBrepWithVoids,,Class,Handle_StepShape_FacetedBrepAndBrepWithVoids,,Handle,Unknown
Handle_StepShape_FacetedBrepShapeRepresentation,,Class,Handle_StepShape_FacetedBrepShapeRepresentation,,Handle,Unknown
Handle_StepShape_GeometricCurveSet,,Class,Handle_StepShape_GeometricCurveSet,,Handle,Unknown
Handle_StepShape_GeometricSet,,Class,Handle_StepShape_GeometricSet,,Handle,Unknown
Handle_StepShape_GeometricallyBoundedSurfaceShapeRepresentation,,Class,Handle_StepShape_GeometricallyBoundedSurfaceShapeRepresentation,,Handle,Unknown
Handle_StepShape_GeometricallyBoundedWireframeShapeRepresentation,,Class,Handle_StepShape_GeometricallyBoundedWireframeShapeRepresentation,,Handle,Unknown
Handle_StepShape_HArray1OfConnectedEdgeSet,,Class,Handle_StepShape_HArray1OfConnectedEdgeSet,,Handle,Unknown
Handle_StepShape_HArray1OfConnectedFaceSet,,Class,Handle_StepShape_HArray1OfConnectedFaceSet,,Handle,Unknown
Handle_StepShape_HArray1OfEdge,,Class,Handle_StepShape_HArray1OfEdge,,Handle,Unknown
Handle_StepShape_HArray1OfFace,,Class,Handle_StepShape_HArray1OfFace,,Handle,Unknown
Handle_StepShape_HArray1OfFaceBound,,Class,Handle_StepShape_HArray1OfFaceBound,,Handle,Unknown
Handle_StepShape_HArray1OfGeometricSetSelect,,Class,Handle_StepShape_HArray1OfGeometricSetSelect,,Handle,Unknown
Handle_StepShape_HArray1OfOrientedClosedShell,,Class,Handle_StepShape_HArray1OfOrientedClosedShell,,Handle,Unknown
Handle_StepShape_HArray1OfOrientedEdge,,Class,Handle_StepShape_HArray1OfOrientedEdge,,Handle,Unknown
Handle_StepShape_HArray1OfShapeDimensionRepresentationItem,,Class,Handle_StepShape_HArray1OfShapeDimensionRepresentationItem,,Handle,Unknown
Handle_StepShape_HArray1OfShell,,Class,Handle_StepShape_HArray1OfShell,,Handle,Unknown
Handle_StepShape_HArray1OfValueQualifier,,Class,Handle_StepShape_HArray1OfValueQualifier,,Handle,Unknown
Handle_StepShape_HalfSpaceSolid,,Class,Handle_StepShape_HalfSpaceSolid,,Handle,Unknown
Handle_StepShape_LimitsAndFits,,Class,Handle_StepShape_LimitsAndFits,,Handle,Unknown
Handle_StepShape_Loop,,Class,Handle_StepShape_Loop,,Handle,Unknown
Handle_StepShape_LoopAndPath,,Class,Handle_StepShape_LoopAndPath,,Handle,Unknown
Handle_StepShape_ManifoldSolidBrep,,Class,Handle_StepShape_ManifoldSolidBrep,,Handle,Unknown
Handle_StepShape_ManifoldSurfaceShapeRepresentation,,Class,Handle_StepShape_ManifoldSurfaceShapeRepresentation,,Handle,Unknown
Handle_StepShape_MeasureQualification,,Class,Handle_StepShape_MeasureQualification,,Handle,Unknown
Handle_StepShape_MeasureRepresentationItemAndQualifiedRepresentationItem,,Class,Handle_StepShape_MeasureRepresentationItemAndQualifiedRepresentationItem,,Handle,Unknown
Handle_StepShape_NonManifoldSurfaceShapeRepresentation,,Class,Handle_StepShape_NonManifoldSurfaceShapeRepresentation,,Handle,Unknown
Handle_StepShape_OpenShell,,Class,Handle_StepShape_OpenShell,,Handle,Unknown
Handle_StepShape_OrientedClosedShell,,Class,Handle_StepShape_OrientedClosedShell,,Handle,Unknown
Handle_StepShape_OrientedEdge,,Class,Handle_StepShape_OrientedEdge,,Handle,Unknown
Handle_StepShape_OrientedFace,,Class,Handle_StepShape_OrientedFace,,Handle,Unknown
Handle_StepShape_OrientedOpenShell,,Class,Handle_StepShape_OrientedOpenShell,,Handle,Unknown
Handle_StepShape_OrientedPath,,Class,Handle_StepShape_OrientedPath,,Handle,Unknown
Handle_StepShape_Path,,Class,Handle_StepShape_Path,,Handle,Unknown
Handle_StepShape_PlusMinusTolerance,,Class,Handle_StepShape_PlusMinusTolerance,,Handle,Unknown
Handle_StepShape_PointRepresentation,,Class,Handle_StepShape_PointRepresentation,,Handle,Unknown
Handle_StepShape_PolyLoop,,Class,Handle_StepShape_PolyLoop,,Handle,Unknown
Handle_StepShape_PrecisionQualifier,,Class,Handle_StepShape_PrecisionQualifier,,Handle,Unknown
Handle_StepShape_QualifiedRepresentationItem,,Class,Handle_StepShape_QualifiedRepresentationItem,,Handle,Unknown
Handle_StepShape_RevolvedAreaSolid,,Class,Handle_StepShape_RevolvedAreaSolid,,Handle,Unknown
Handle_StepShape_RevolvedFaceSolid,,Class,Handle_StepShape_RevolvedFaceSolid,,Handle,Unknown
Handle_StepShape_RightAngularWedge,,Class,Handle_StepShape_RightAngularWedge,,Handle,Unknown
Handle_StepShape_RightCircularCone,,Class,Handle_StepShape_RightCircularCone,,Handle,Unknown
Handle_StepShape_RightCircularCylinder,,Class,Handle_StepShape_RightCircularCylinder,,Handle,Unknown
Handle_StepShape_SeamEdge,,Class,Handle_StepShape_SeamEdge,,Handle,Unknown
Handle_StepShape_ShapeDefinitionRepresentation,,Class,Handle_StepShape_ShapeDefinitionRepresentation,,Handle,Unknown
Handle_StepShape_ShapeDimensionRepresentation,,Class,Handle_StepShape_ShapeDimensionRepresentation,,Handle,Unknown
Handle_StepShape_ShapeRepresentation,,Class,Handle_StepShape_ShapeRepresentation,,Handle,Unknown
Handle_StepShape_ShapeRepresentationWithParameters,,Class,Handle_StepShape_ShapeRepresentationWithParameters,,Handle,Unknown
Handle_StepShape_ShellBasedSurfaceModel,,Class,Handle_StepShape_ShellBasedSurfaceModel,,Handle,Unknown
Handle_StepShape_SolidModel,,Class,Handle_StepShape_SolidModel,,Handle,Unknown
Handle_StepShape_SolidReplica,,Class,Handle_StepShape_SolidReplica,,Handle,Unknown
Handle_StepShape_Sphere,,Class,Handle_StepShape_Sphere,,Handle,Unknown
Handle_StepShape_Subedge,,Class,Handle_StepShape_Subedge,,Handle,Unknown
Handle_StepShape_Subface,,Class,Handle_StepShape_Subface,,Handle,Unknown
Handle_StepShape_SweptAreaSolid,,Class,Handle_StepShape_SweptAreaSolid,,Handle,Unknown
Handle_StepShape_SweptFaceSolid,,Class,Handle_StepShape_SweptFaceSolid,,Handle,Unknown
Handle_StepShape_ToleranceValue,,Class,Handle_StepShape_ToleranceValue,,Handle,Unknown
Handle_StepShape_TopologicalRepresentationItem,,Class,Handle_StepShape_TopologicalRepresentationItem,,Handle,Unknown
Handle_StepShape_Torus,,Class,Handle_StepShape_Torus,,Handle,Unknown
Handle_StepShape_TransitionalShapeRepresentation,,Class,Handle_StepShape_TransitionalShapeRepresentation,,Handle,Unknown
Handle_StepShape_TypeQualifier,,Class,Handle_StepShape_TypeQualifier,,Handle,Unknown
Handle_StepShape_ValueFormatTypeQualifier,,Class,Handle_StepShape_ValueFormatTypeQualifier,,Handle,Unknown
Handle_StepShape_Vertex,,Class,Handle_StepShape_Vertex,,Handle,Unknown
Handle_StepShape_VertexLoop,,Class,Handle_StepShape_VertexLoop,,Handle,Unknown
Handle_StepShape_VertexPoint,,Class,Handle_StepShape_VertexPoint,,Handle,Unknown
Handle_StepVisual_AnnotationCurveOccurrence,,Class,Handle_StepVisual_AnnotationCurveOccurrence,,Handle,Unknown
Handle_StepVisual_AnnotationCurveOccurrenceAndGeomReprItem,,Class,Handle_StepVisual_AnnotationCurveOccurrenceAndGeomReprItem,,Handle,Unknown
Handle_StepVisual_AnnotationFillArea,,Class,Handle_StepVisual_AnnotationFillArea,,Handle,Unknown
Handle_StepVisual_AnnotationFillAreaOccurrence,,Class,Handle_StepVisual_AnnotationFillAreaOccurrence,,Handle,Unknown
Handle_StepVisual_AnnotationOccurrence,,Class,Handle_StepVisual_AnnotationOccurrence,,Handle,Unknown
Handle_StepVisual_AnnotationPlane,,Class,Handle_StepVisual_AnnotationPlane,,Handle,Unknown
Handle_StepVisual_AnnotationText,,Class,Handle_StepVisual_AnnotationText,,Handle,Unknown
Handle_StepVisual_AnnotationTextOccurrence,,Class,Handle_StepVisual_AnnotationTextOccurrence,,Handle,Unknown
Handle_StepVisual_AreaInSet,,Class,Handle_StepVisual_AreaInSet,,Handle,Unknown
Handle_StepVisual_BackgroundColour,,Class,Handle_StepVisual_BackgroundColour,,Handle,Unknown
Handle_StepVisual_CameraImage,,Class,Handle_StepVisual_CameraImage,,Handle,Unknown
Handle_StepVisual_CameraImage2dWithScale,,Class,Handle_StepVisual_CameraImage2dWithScale,,Handle,Unknown
Handle_StepVisual_CameraImage3dWithScale,,Class,Handle_StepVisual_CameraImage3dWithScale,,Handle,Unknown
Handle_StepVisual_CameraModel,,Class,Handle_StepVisual_CameraModel,,Handle,Unknown
Handle_StepVisual_CameraModelD2,,Class,Handle_StepVisual_CameraModelD2,,Handle,Unknown
Handle_StepVisual_CameraModelD3,,Class,Handle_StepVisual_CameraModelD3,,Handle,Unknown
Handle_StepVisual_CameraModelD3MultiClipping,,Class,Handle_StepVisual_CameraModelD3MultiClipping,,Handle,Unknown
Handle_StepVisual_CameraModelD3MultiClippingIntersection,,Class,Handle_StepVisual_CameraModelD3MultiClippingIntersection,,Handle,Unknown
Handle_StepVisual_CameraModelD3MultiClippingUnion,,Class,Handle_StepVisual_CameraModelD3MultiClippingUnion,,Handle,Unknown
Handle_StepVisual_CameraUsage,,Class,Handle_StepVisual_CameraUsage,,Handle,Unknown
Handle_StepVisual_CharacterizedObjAndRepresentationAndDraughtingModel,,Class,Handle_StepVisual_CharacterizedObjAndRepresentationAndDraughtingModel,,Handle,Unknown
Handle_StepVisual_Colour,,Class,Handle_StepVisual_Colour,,Handle,Unknown
Handle_StepVisual_ColourRgb,,Class,Handle_StepVisual_ColourRgb,,Handle,Unknown
Handle_StepVisual_ColourSpecification,,Class,Handle_StepVisual_ColourSpecification,,Handle,Unknown
Handle_StepVisual_ComplexTriangulatedFace,,Class,Handle_StepVisual_ComplexTriangulatedFace,,Handle,Unknown
Handle_StepVisual_ComplexTriangulatedSurfaceSet,,Class,Handle_StepVisual_ComplexTriangulatedSurfaceSet,,Handle,Unknown
Handle_StepVisual_CompositeText,,Class,Handle_StepVisual_CompositeText,,Handle,Unknown
Handle_StepVisual_CompositeTextWithExtent,,Class,Handle_StepVisual_CompositeTextWithExtent,,Handle,Unknown
Handle_StepVisual_ContextDependentInvisibility,,Class,Handle_StepVisual_ContextDependentInvisibility,,Handle,Unknown
Handle_StepVisual_ContextDependentOverRidingStyledItem,,Class,Handle_StepVisual_ContextDependentOverRidingStyledItem,,Handle,Unknown
Handle_StepVisual_CoordinatesList,,Class,Handle_StepVisual_CoordinatesList,,Handle,Unknown
Handle_StepVisual_CubicBezierTessellatedEdge,,Class,Handle_StepVisual_CubicBezierTessellatedEdge,,Handle,Unknown
Handle_StepVisual_CubicBezierTriangulatedFace,,Class,Handle_StepVisual_CubicBezierTriangulatedFace,,Handle,Unknown
Handle_StepVisual_CurveStyle,,Class,Handle_StepVisual_CurveStyle,,Handle,Unknown
Handle_StepVisual_CurveStyleFont,,Class,Handle_StepVisual_CurveStyleFont,,Handle,Unknown
Handle_StepVisual_CurveStyleFontPattern,,Class,Handle_StepVisual_CurveStyleFontPattern,,Handle,Unknown
Handle_StepVisual_DraughtingAnnotationOccurrence,,Class,Handle_StepVisual_DraughtingAnnotationOccurrence,,Handle,Unknown
Handle_StepVisual_DraughtingCallout,,Class,Handle_StepVisual_DraughtingCallout,,Handle,Unknown
Handle_StepVisual_DraughtingModel,,Class,Handle_StepVisual_DraughtingModel,,Handle,Unknown
Handle_StepVisual_DraughtingPreDefinedColour,,Class,Handle_StepVisual_DraughtingPreDefinedColour,,Handle,Unknown
Handle_StepVisual_DraughtingPreDefinedCurveFont,,Class,Handle_StepVisual_DraughtingPreDefinedCurveFont,,Handle,Unknown
Handle_StepVisual_ExternallyDefinedCurveFont,,Class,Handle_StepVisual_ExternallyDefinedCurveFont,,Handle,Unknown
Handle_StepVisual_ExternallyDefinedTextFont,,Class,Handle_StepVisual_ExternallyDefinedTextFont,,Handle,Unknown
Handle_StepVisual_FillAreaStyle,,Class,Handle_StepVisual_FillAreaStyle,,Handle,Unknown
Handle_StepVisual_FillAreaStyleColour,,Class,Handle_StepVisual_FillAreaStyleColour,,Handle,Unknown
Handle_StepVisual_HArray1OfAnnotationPlaneElement,,Class,Handle_StepVisual_HArray1OfAnnotationPlaneElement,,Handle,Unknown
Handle_StepVisual_HArray1OfBoxCharacteristicSelect,,Class,Handle_StepVisual_HArray1OfBoxCharacteristicSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfCameraModelD3MultiClippingInterectionSelect,,Class,Handle_StepVisual_HArray1OfCameraModelD3MultiClippingInterectionSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfCameraModelD3MultiClippingUnionSelect,,Class,Handle_StepVisual_HArray1OfCameraModelD3MultiClippingUnionSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfCurveStyleFontPattern,,Class,Handle_StepVisual_HArray1OfCurveStyleFontPattern,,Handle,Unknown
Handle_StepVisual_HArray1OfDirectionCountSelect,,Class,Handle_StepVisual_HArray1OfDirectionCountSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfDraughtingCalloutElement,,Class,Handle_StepVisual_HArray1OfDraughtingCalloutElement,,Handle,Unknown
Handle_StepVisual_HArray1OfFillStyleSelect,,Class,Handle_StepVisual_HArray1OfFillStyleSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfInvisibleItem,,Class,Handle_StepVisual_HArray1OfInvisibleItem,,Handle,Unknown
Handle_StepVisual_HArray1OfLayeredItem,,Class,Handle_StepVisual_HArray1OfLayeredItem,,Handle,Unknown
Handle_StepVisual_HArray1OfPresentationStyleAssignment,,Class,Handle_StepVisual_HArray1OfPresentationStyleAssignment,,Handle,Unknown
Handle_StepVisual_HArray1OfPresentationStyleSelect,,Class,Handle_StepVisual_HArray1OfPresentationStyleSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfRenderingPropertiesSelect,,Class,Handle_StepVisual_HArray1OfRenderingPropertiesSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfStyleContextSelect,,Class,Handle_StepVisual_HArray1OfStyleContextSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfSurfaceStyleElementSelect,,Class,Handle_StepVisual_HArray1OfSurfaceStyleElementSelect,,Handle,Unknown
Handle_StepVisual_HArray1OfTessellatedEdgeOrVertex,,Class,Handle_StepVisual_HArray1OfTessellatedEdgeOrVertex,,Handle,Unknown
Handle_StepVisual_HArray1OfTessellatedStructuredItem,,Class,Handle_StepVisual_HArray1OfTessellatedStructuredItem,,Handle,Unknown
Handle_StepVisual_HArray1OfTextOrCharacter,,Class,Handle_StepVisual_HArray1OfTextOrCharacter,,Handle,Unknown
Handle_StepVisual_Invisibility,,Class,Handle_StepVisual_Invisibility,,Handle,Unknown
Handle_StepVisual_MarkerMember,,Class,Handle_StepVisual_MarkerMember,,Handle,Unknown
Handle_StepVisual_MechanicalDesignGeometricPresentationArea,,Class,Handle_StepVisual_MechanicalDesignGeometricPresentationArea,,Handle,Unknown
Handle_StepVisual_MechanicalDesignGeometricPresentationRepresentation,,Class,Handle_StepVisual_MechanicalDesignGeometricPresentationRepresentation,,Handle,Unknown
Handle_StepVisual_NullStyleMember,,Class,Handle_StepVisual_NullStyleMember,,Handle,Unknown
Handle_StepVisual_OverRidingStyledItem,,Class,Handle_StepVisual_OverRidingStyledItem,,Handle,Unknown
Handle_StepVisual_PlanarBox,,Class,Handle_StepVisual_PlanarBox,,Handle,Unknown
Handle_StepVisual_PlanarExtent,,Class,Handle_StepVisual_PlanarExtent,,Handle,Unknown
Handle_StepVisual_PointStyle,,Class,Handle_StepVisual_PointStyle,,Handle,Unknown
Handle_StepVisual_PreDefinedColour,,Class,Handle_StepVisual_PreDefinedColour,,Handle,Unknown
Handle_StepVisual_PreDefinedCurveFont,,Class,Handle_StepVisual_PreDefinedCurveFont,,Handle,Unknown
Handle_StepVisual_PreDefinedItem,,Class,Handle_StepVisual_PreDefinedItem,,Handle,Unknown
Handle_StepVisual_PreDefinedTextFont,,Class,Handle_StepVisual_PreDefinedTextFont,,Handle,Unknown
Handle_StepVisual_PresentationArea,,Class,Handle_StepVisual_PresentationArea,,Handle,Unknown
Handle_StepVisual_PresentationLayerAssignment,,Class,Handle_StepVisual_PresentationLayerAssignment,,Handle,Unknown
Handle_StepVisual_PresentationLayerUsage,,Class,Handle_StepVisual_PresentationLayerUsage,,Handle,Unknown
Handle_StepVisual_PresentationRepresentation,,Class,Handle_StepVisual_PresentationRepresentation,,Handle,Unknown
Handle_StepVisual_PresentationSet,,Class,Handle_StepVisual_PresentationSet,,Handle,Unknown
Handle_StepVisual_PresentationSize,,Class,Handle_StepVisual_PresentationSize,,Handle,Unknown
Handle_StepVisual_PresentationStyleAssignment,,Class,Handle_StepVisual_PresentationStyleAssignment,,Handle,Unknown
Handle_StepVisual_PresentationStyleByContext,,Class,Handle_StepVisual_PresentationStyleByContext,,Handle,Unknown
Handle_StepVisual_PresentationView,,Class,Handle_StepVisual_PresentationView,,Handle,Unknown
Handle_StepVisual_PresentedItem,,Class,Handle_StepVisual_PresentedItem,,Handle,Unknown
Handle_StepVisual_PresentedItemRepresentation,,Class,Handle_StepVisual_PresentedItemRepresentation,,Handle,Unknown
Handle_StepVisual_RepositionedTessellatedGeometricSet,,Class,Handle_StepVisual_RepositionedTessellatedGeometricSet,,Handle,Unknown
Handle_StepVisual_RepositionedTessellatedItem,,Class,Handle_StepVisual_RepositionedTessellatedItem,,Handle,Unknown
Handle_StepVisual_StyledItem,,Class,Handle_StepVisual_StyledItem,,Handle,Unknown
Handle_StepVisual_SurfaceSideStyle,,Class,Handle_StepVisual_SurfaceSideStyle,,Handle,Unknown
Handle_StepVisual_SurfaceStyleBoundary,,Class,Handle_StepVisual_SurfaceStyleBoundary,,Handle,Unknown
Handle_StepVisual_SurfaceStyleControlGrid,,Class,Handle_StepVisual_SurfaceStyleControlGrid,,Handle,Unknown
Handle_StepVisual_SurfaceStyleFillArea,,Class,Handle_StepVisual_SurfaceStyleFillArea,,Handle,Unknown
Handle_StepVisual_SurfaceStyleParameterLine,,Class,Handle_StepVisual_SurfaceStyleParameterLine,,Handle,Unknown
Handle_StepVisual_SurfaceStyleReflectanceAmbient,,Class,Handle_StepVisual_SurfaceStyleReflectanceAmbient,,Handle,Unknown
